id	tname	datecollected	latitude	longitude	depth	temperature	salinity	nitrate	oxygen	phosphate	silicate
727853606	Scyliorhinus canicula	08/03/1992	56.25	-8.3833	147	9.738	35.361	10.914	5.868	0.707	4.143
727853605	Scyliorhinus canicula	08/03/1992	56.25	-8.3833	147	9.738	35.361	10.914	5.868	0.707	4.143
727853822	Scyliorhinus canicula	02/12/1992	54.5333	-9.6667	95						
727853811	Scyliorhinus canicula	14/03/1992	56.75	-9.0167	220	9.786	35.378	12.039	5.898	0.75	4.469
727853863	Scyliorhinus canicula	03/12/1992	56.2167	-9.1	177	9.786	35.378	12.039	5.898	0.75	4.469
727989569	Squalus acanthias	12/11/1998	58.7667	-6.1167	122						
727992863	Raja clavata	03/03/2003	57.6492	-8.52	154	9.75	35.39	10.833	5.939	0.697	4.848
727969515	Galeus melastomus	02/12/2005	56.4555	-7.4623	140						
727971081	Scyliorhinus canicula	23/11/2004	53.931	-3.791	36						
727861282	Scyliorhinus canicula	20/11/2007	55.4643	-9.2737	135	10.058	35.382	10.273	5.908	0.697	4.322
727861502	Scyliorhinus canicula	21/11/2007	54.294	-10.318	110	10.225	35.396	10.11	5.934	0.713	3.485
727861486	Scyliorhinus canicula	22/03/2007	55.1788	-10.0548	385	9.693	35.404	12.772	5.86	0.836	5.565
727988187	Scyliorhinus canicula	17/11/1998	54.5167	-9.6333	101						
727861471	Scyliorhinus canicula	22/03/2007	55.1788	-10.0548	385	9.693	35.404	12.772	5.86	0.836	5.565
727988185	Scyliorhinus canicula	17/11/1998	54.5167	-9.6333	101						
727988247	Scyliorhinus canicula	18/11/1998	55.3167	-8.4667	94	10.091	35.319	9.886	5.907	0.685	4.255
727988225	Scyliorhinus canicula	18/11/1998	54.4667	-8.8167	67						
727988319	Scyliorhinus canicula	21/11/1998	53.3833	-5.8833	48	10.4	34.355	6.989	6.148	0.591	4.593
727861664	Scyliorhinus canicula	24/11/2007	55.35	-8.4597	90	10.091	35.319	9.886	5.907	0.685	4.255
727862140	Scyliorhinus canicula	25/03/2007	56.1947	-7.351	99	9.732	35.183	10.14	5.823	0.669	3.744
727972932	Scyliorhinus canicula	14/03/2004	54.62	-4.066	50						
727989706	Squalus acanthias	17/11/1998	54.5167	-9.6333	101						
727989806	Squalus acanthias	25/11/1998	57.0833	-6.95	131						
727998343	Scyliorhinus canicula	14/03/2004	54.026	-5.7507	40						
727998459	Scyliorhinus canicula	19/03/2004	56.3572	-8.5115	157	9.738	35.361	10.914	5.868	0.707	4.143
728007208	Scyliorhinus canicula	16/11/1999	56.35	-8.5167	145	9.738	35.361	10.914	5.868	0.707	4.143
728007512	Scyliorhinus canicula	06/03/1999	55.8167	-7.7	127						
728007887	Scyliorhinus canicula	01/12/1999	57.0833	-6.95	135						
728009165	Squalus acanthias	01/12/1999	57.0833	-6.95	135						
728009231	Squalus acanthias	02/12/1999	58.1333	-6.0333	120						
727883488	Scyliorhinus canicula	17/03/1994	56.4982	-7.5213	150						
727883804	Scyliorhinus canicula	03/12/1994	55.8167	-7.6333	120						
727883680	Scyliorhinus canicula	19/03/1994	56.2333	-8.35	164	9.738	35.361	10.914	5.868	0.707	4.143
727998354	Scyliorhinus canicula	14/03/2004	54.026	-5.7507	40						
727884519	Squalus acanthias	19/03/1994	56.2333	-8.35	164	9.738	35.361	10.914	5.868	0.707	4.143
728017890	Scyliorhinus canicula	15/03/2008	55.4497	-9.164	115	10.058	35.382	10.273	5.908	0.697	4.322
728018489	Galeus melastomus	15/11/2000	58.5667	-8.0833	260	9.473	35.376	11.415	5.969	0.737	5.202
728018546	Galeus melastomus	17/11/2000	56.9167	-9.1167	460	9.474	35.38	12.345	5.706	0.821	5.144
728007144	Scyliorhinus canicula	15/11/1999	57.6333	-8.5	154	9.75	35.39	10.833	5.939	0.697	4.848
728019677	Scyliorhinus canicula	11/03/2009	59.3445	-5.1792	120	9.061	35.292	11.758	6.082	0.78	4.956
728020437	Leucoraja naevus	13/11/2000	59.2667	-4.2667	95	9.02	35.216	9.449	6.1	0.691	4.053
728007674	Scyliorhinus canicula	21/11/1999	54.5833	-3.9	36						
728009053	Squalus acanthias	16/11/1999	56.35	-8.5167	145	9.738	35.361	10.914	5.868	0.707	4.143
728009215	Squalus acanthias	02/12/1999	58.1333	-6.0333	120						
727898490	Raja clavata	01/11/1995	57.7167	-9.0667	150	9.707	35.373	11.122	5.968	0.723	4.729
727899154	Scyliorhinus canicula	01/11/1995	57.3	-9.15	150	9.707	35.373	11.122	5.968	0.723	4.729
728016080	Dipturus batis	14/03/2000	57.65	-9.0833	150	9.707	35.373	11.122	5.968	0.723	4.729
727901856	Squalus acanthias	08/11/1995	48.6833	-7.4167	144	11.319	35.504	8.636	5.712	0.46	2.685
728032378	Scyliorhinus canicula	16/11/2000	58.05	-9.0333	190	9.419	35.364	11.673	5.949	0.764	5.292
728032309	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728032293	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728032292	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728033005	Scyliorhinus canicula	24/11/2000	54.0833	-4.0167	30						
728033026	Scyliorhinus canicula	24/11/2000	54.0833	-4.0167	30						
727908157	Scyliorhinus canicula	21/11/2006	57.9362	-6.2082	89						
727907952	Scyliorhinus canicula	17/11/2006	59.2278	-3.504	99	8.814	35.212	8.942	6.113	0.688	3.972
727908308	Scyliorhinus canicula	15/03/2006	58.0622	-9.0228	189	9.419	35.364	11.673	5.949	0.764	5.292
727908345	Scyliorhinus canicula	16/03/2006	57.3222	-8.4737	146	9.75	35.39	10.833	5.939	0.697	4.848
727910638	Leucoraja naevus	23/03/1996	59.45	-3.8833	155						
727912243	Scyliorhinus canicula	02/12/2006	55.9862	-7.2508	113						
727912443	Scyliorhinus canicula	26/03/2006	56.5607	-7.3217	150						
727912601	Scyliorhinus canicula	05/12/2006	59.2563	-6.4333	162	9.144	35.339	12.103	6.136	0.773	5.105
728031550	Raja montagui	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728032238	Scyliorhinus canicula	13/11/2000	59.2667	-4.2667	95	9.02	35.216	9.449	6.1	0.691	4.053
728032583	Scyliorhinus canicula	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
728032685	Scyliorhinus canicula	21/11/2000	54.4833	-9.4667	95						
728032688	Scyliorhinus canicula	21/11/2000	54.4833	-9.4667	95						
727918599	Raja clavata	19/11/1996	57.7	-9.0833	155	9.707	35.373	11.122	5.968	0.723	4.729
728032946	Scyliorhinus canicula	13/11/2003	59.3023	-3.9752	124	8.652	35.27	10.837	6.119	0.769	4.771
727919702	Scyliorhinus canicula	10/11/1996	54.2833	-10.3167	125	10.116	35.395	10.567	5.918	0.727	3.4
727919602	Scyliorhinus canicula	09/03/1996	57.6333	-8.5167	155	9.75	35.39	10.833	5.939	0.697	4.848
727920463	Scyliorhinus canicula	24/03/1996	58.3833	-5.6167	110	9.5	35.177	9.112	5.993	0.651	3.645
727920306	Scyliorhinus canicula	20/03/1996	55.8333	-7.7667	140						
727921149	Squalus acanthias	10/11/1996	54.2833	-10.3167	125	10.116	35.395	10.567	5.918	0.727	3.4
727921349	Squalus acanthias	24/03/1996	58.3833	-5.6167	110	9.5	35.177	9.112	5.993	0.651	3.645
728052752	Scyliorhinus canicula	01/03/2001	58.7858	-6.1443	122						
728053393	Scyliorhinus canicula	10/03/2001	55.8357	-7.77	142						
728053553	Scyliorhinus canicula	11/03/2001	56.765	-6.936	145						
728053662	Scyliorhinus canicula	09/11/2001	56.2265	-7.194	90	9.732	35.183	10.14	5.823	0.669	3.744
728053686	Scyliorhinus canicula	09/11/2001	56.2265	-7.194	90	9.732	35.183	10.14	5.823	0.669	3.744
728055503	Scyliorhinus canicula	18/11/2000	55.45	-9.2167	146	10.09	35.412	10.361	5.922	0.691	4.269
728058925	Scyliorhinus canicula	22/11/2005	56.3263	-8.3853	145	9.738	35.361	10.914	5.868	0.707	4.143
728056971	Squalus acanthias	10/03/2001	56.387	-6.7977	80						
728060144	Scyliorhinus canicula	26/11/2005	53.72	-4.6525	65						
727932954	Leucoraja naevus	27/11/1997	57.7333	-9.0667	154	9.707	35.373	11.122	5.968	0.723	4.729
727932358	Scyliorhinus canicula	27/11/2004	55.9885	-7.2455	110						
728064130	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
728064723	Scyliorhinus canicula	05/12/2005	58.5513	-6.0855	100						
728064735	Scyliorhinus canicula	05/12/2005	58.7933	-6.1915	117						
728052905	Scyliorhinus canicula	28/10/2001	57.7285	-9.0748	157	9.707	35.373	11.122	5.968	0.723	4.729
728053386	Scyliorhinus canicula	10/03/2001	55.8357	-7.77	142						
728053403	Scyliorhinus canicula	10/03/2001	55.8357	-7.77	142						
728053396	Scyliorhinus canicula	10/03/2001	55.8357	-7.77	142						
728053632	Scyliorhinus canicula	05/11/2001	54.0352	-5.2512	80						
728053629	Scyliorhinus canicula	05/11/2001	53.8272	-4.8392	60						
728058147	Scyliorhinus canicula	17/11/2005	59.2042	-4.2605	100	9.02	35.216	9.449	6.1	0.691	4.053
728058563	Scyliorhinus canicula	19/11/2005	58.8197	-6.876	150						
728073539	Raja montagui	14/11/2003	58.6663	-4.2957	97						
727946368	Raja montagui	27/02/1997	58.6	-5.6	110	9.5	35.177	9.112	5.993	0.651	3.645
727946373	Raja montagui	27/02/1997	58.6	-5.6	110	9.5	35.177	9.112	5.993	0.651	3.645
727947159	Scyliorhinus canicula	01/12/1997	54.2833	-10.3167	115	10.116	35.395	10.567	5.918	0.727	3.4
727947549	Scyliorhinus canicula	12/03/1997	57.6167	-9.1	145	9.707	35.373	11.122	5.968	0.723	4.729
727947511	Scyliorhinus canicula	12/03/1997	57.55	-8.5	155	9.75	35.39	10.833	5.939	0.697	4.848
727947428	Scyliorhinus canicula	06/12/1997	53.8	-4.9167	104						
727947695	Scyliorhinus canicula	11/12/1997	58.1333	-6.0333	114						
727948728	Squalus acanthias	11/12/1997	57.7167	-5.9667	150						
728077060	Scyliorhinus canicula	14/03/1991	58.3833	-5.6667	110	9.5	35.177	9.112	5.993	0.651	3.645
728064072	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
728064121	Scyliorhinus canicula	26/03/2005	56.4583	-7.4752	140						
728064318	Scyliorhinus canicula	28/03/2005	59.2398	-6.5647	150	9.144	35.339	12.103	6.136	0.773	5.105
728078181	Squalus acanthias	19/11/2005	58.8197	-6.876	150						
728064739	Scyliorhinus canicula	05/12/2005	58.7933	-6.1915	117						
728078328	Squalus acanthias	05/12/2005	58.7657	-5.741	98	9.5	35.177	9.112	5.993	0.651	3.645
728066397	Galeus melastomus	18/11/2002	55.1673	-10.0683	450	9.371	35.384	12.562	5.84	0.88	5.768
728067987	Leucoraja naevus	15/03/2002	59.256	-6.4513	168	9.144	35.339	12.103	6.136	0.773	5.105
728083295	Raja montagui	01/12/2003	58.7197	-5.7948	115						
727954835	Scyliorhinus canicula	27/11/2004	55.8188	-7.6483	110						
728073744	Scyliorhinus canicula	24/11/2007	55.35	-8.4597	90	10.091	35.319	9.886	5.907	0.685	4.255
728074179	Scyliorhinus canicula	08/03/1992	55.8167	-7.8	138						
728074285	Raja montagui	26/03/2007	58.2767	-8.479	168	9.55	35.363	11.325	6.018	0.737	4.935
728087731	Scyliorhinus canicula	03/03/1986	58.7	-4.1333	100						
728091658	Raja clavata	24/11/2006	57.3428	-8.4795	155	9.75	35.39	10.833	5.939	0.697	4.848
728078246	Squalus acanthias	22/11/2005	56.3263	-8.3853	145	9.738	35.361	10.914	5.868	0.707	4.143
728078704	Raja montagui	23/11/2003	54.5135	-5.2183	140						
728092901	Scyliorhinus canicula	03/03/2002	59.2303	-4.078	120	8.875	35.279	11.318	6.101	0.776	4.871
728094128	Scyliorhinus canicula	13/03/1986	58.7	-4.1167	102						
728096798	Squalus acanthias	18/11/2002	56.2347	-9.0808	166	9.836	35.378	10.854	5.929	0.711	4.394
727969742	Dipturus batis	30/11/2007	57.7298	-5.9747	150						
728096851	Scyliorhinus canicula	05/03/2003	55.8345	-8.3253	138						
728086554	Scyliorhinus canicula	13/11/2002	58.8092	-3.7482	90						
727972953	Scyliorhinus canicula	02/12/2004	59.6098	-5.1417	140	9.047	35.338	12.183	6.158	0.777	5.117
728086947	Scyliorhinus canicula	13/11/2002	58.8092	-3.7482	90						
727974171	Scyliorhinus canicula	18/11/2004	56.9493	-9.0513	140	9.836	35.378	10.854	5.929	0.711	4.394
728088692	Scyliorhinus canicula	16/11/2003	57.8777	-9.469	305	9.559	35.377	11.679	5.921	0.775	5.043
728102437	Squalus acanthias	30/11/2002	58.3873	-5.7233	112	9.5	35.177	9.112	5.993	0.651	3.645
728102406	Squalus acanthias	30/11/2002	58.0592	-6.1915	100						
728102408	Squalus acanthias	30/11/2002	58.0592	-6.1915	100						
728089024	Raja montagui	23/11/2004	53.931	-3.791	36						
728103676	Scyliorhinus canicula	17/11/2002	57.3128	-9.065	147	9.707	35.373	11.122	5.968	0.723	4.729
728089872	Scyliorhinus canicula	04/12/1997	52.7	-5.8167	70	10.036	34.621	6.121	5.952	0.511	5.452
727976619	Scyliorhinus canicula	01/12/2002	58.7962	-6.1797	120						
727976631	Scyliorhinus canicula	01/12/2002	58.7962	-6.1797	120						
728090358	Leucoraja naevus	10/03/1997	56.15	-9.1	180	9.786	35.378	12.039	5.898	0.75	4.469
728105929	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
728092499	Scyliorhinus canicula	16/11/2003	57.7082	-9.0883	154	9.707	35.373	11.122	5.968	0.723	4.729
728093300	Scyliorhinus canicula	05/03/1986	58.3833	-5.8	96	9.5	35.177	9.112	5.993	0.651	3.645
728093290	Scyliorhinus canicula	05/03/1986	58.3833	-5.8	96	9.5	35.177	9.112	5.993	0.651	3.645
728093901	Scyliorhinus canicula	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728094821	Squalus acanthias	13/11/2002	58.8092	-3.7482	90						
728095832	Squalus acanthias	04/03/2002	58.4132	-6.0163	98						
728096353	Dipturus batis	18/11/2004	56.2972	-8.3893	150	9.738	35.361	10.914	5.868	0.707	4.143
728111443	Scyliorhinus canicula	16/03/1987	58.4833	-8.15	145	9.55	35.363	11.325	6.018	0.737	4.935
728111723	Scyliorhinus canicula	10/03/1987	55.25	-8.8	96	10.091	35.319	9.886	5.907	0.685	4.255
728097543	Scyliorhinus canicula	05/03/2003	55.8345	-8.3253	138						
728098113	Scyliorhinus canicula	19/03/1986	55.2667	-5.25	44						
728114081	Scyliorhinus canicula	14/03/2011	58.6793	-6.009	120						
728114202	Scyliorhinus canicula	04/03/2011	55.4605	-9.2332	135	10.058	35.382	10.273	5.908	0.697	4.322
728114305	Scyliorhinus canicula	03/03/2011	56.8928	-9.0613	200	9.786	35.378	12.039	5.898	0.75	4.469
727988082	Scyliorhinus canicula	15/11/1998	55.45	-9.25	138	10.09	35.412	10.361	5.922	0.691	4.269
727988363	Scyliorhinus canicula	01/03/1998	56.75	-9.0167	258	9.811	35.396	11.589	5.873	0.772	4.605
727988486	Scyliorhinus canicula	02/03/1998	58.0167	-8.8667	165	9.55	35.363	11.325	6.018	0.737	4.935
728102062	Leucoraja naevus	04/12/2006	58.0343	-5.7725	114						
727989654	Squalus acanthias	14/11/1998	56.5667	-8.5167	159	9.738	35.361	10.914	5.868	0.707	4.143
728103677	Scyliorhinus canicula	17/11/2002	57.3128	-9.065	147	9.707	35.373	11.122	5.968	0.723	4.729
728118782	Leucoraja naevus	23/02/2011	58.6788	-4.1873	108						
728105921	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
728105908	Scyliorhinus canicula	20/11/2003	54.093	-4.033	37						
727995597	Raja clavata	17/11/2003	57.3063	-8.4653	150	9.75	35.39	10.833	5.939	0.697	4.848
728122405	Squalus acanthias	26/02/2010	57.106	-7.0338	145						
727996357	Galeus melastomus	16/11/1999	56.35	-8.5167	145	9.738	35.361	10.914	5.868	0.707	4.143
728122762	Scyliorhinus canicula	06/03/2010	56.3417	-8.4922	160	9.738	35.361	10.914	5.868	0.707	4.143
728122875	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728122887	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728122879	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728123035	Scyliorhinus canicula	27/02/2010	57.6117	-8.5047	160	9.75	35.39	10.833	5.939	0.697	4.848
728123016	Scyliorhinus canicula	28/02/2010	57.3312	-8.4735	150	9.75	35.39	10.833	5.939	0.697	4.848
727998323	Scyliorhinus canicula	14/03/2004	54.026	-5.7507	40						
728126040	Scyliorhinus canicula	24/03/2009	55.3623	-8.454	95	10.091	35.319	9.886	5.907	0.685	4.255
728125728	Scyliorhinus canicula	24/11/2009	58.7927	-6.2118	120						
728125955	Scyliorhinus canicula	18/11/2009	54.4672	-8.8268	60						
728126739	Scyliorhinus canicula	13/11/2009	55.6373	-8.8833	100	10.091	35.319	9.886	5.907	0.685	4.255
728126828	Scyliorhinus canicula	12/11/2009	57.048	-8.7258	130	9.818	35.372	10.695	5.846	0.706	4.701
728127051	Scyliorhinus canicula	10/11/2009	58.2887	-8.4832	160	9.55	35.363	11.325	6.018	0.737	4.935
728114099	Scyliorhinus canicula	12/03/2011	56.0795	-7.6412	145						
728114117	Scyliorhinus canicula	12/03/2011	56.0795	-7.6412	145						
728114173	Scyliorhinus canicula	04/03/2011	55.4605	-9.2332	135	10.058	35.382	10.273	5.908	0.697	4.322
728114289	Scyliorhinus canicula	03/03/2011	56.8928	-9.0613	200	9.786	35.378	12.039	5.898	0.75	4.469
728129311	Mustelus mustelus	20/11/2009	55.5123	-7.0463	70						
728006457	Raja clavata	15/11/1999	57.6333	-8.5	154	9.75	35.39	10.833	5.939	0.697	4.848
728006442	Raja brachyura	29/11/1999	54.5	-5.1667	140						
728007193	Scyliorhinus canicula	16/11/1999	56.35	-8.5167	145	9.738	35.361	10.914	5.868	0.707	4.143
728007687	Scyliorhinus canicula	21/11/1999	54.5833	-3.9	36						
728120355	Scyliorhinus canicula	13/03/2009	58.8207	-6.8708	150						
728009235	Squalus acanthias	02/12/1999	58.1333	-6.0333	120						
728009221	Squalus acanthias	02/12/1999	58.1333	-6.0333	120						
728136025	Scyliorhinus canicula	20/11/2003	53.9422	-3.772	38						
728122848	Scyliorhinus canicula	05/03/2010	55.997	-7.2383	120						
728125694	Scyliorhinus canicula	24/11/2009	58.7927	-6.2118	120						
728125229	Squalus acanthias	25/11/2009	58.2665	-5.9512	110	9.5	35.177	9.112	5.993	0.651	3.645
728126073	Scyliorhinus canicula	16/11/2009	54.5657	-10.2172	110	10.225	35.396	10.11	5.934	0.713	3.485
728126651	Scyliorhinus canicula	13/11/2009	55.6373	-8.8833	100	10.091	35.319	9.886	5.907	0.685	4.255
728126719	Scyliorhinus canicula	13/11/2009	55.6373	-8.8833	100	10.091	35.319	9.886	5.907	0.685	4.255
728127050	Scyliorhinus canicula	10/11/2009	58.2887	-8.4832	160	9.55	35.363	11.325	6.018	0.737	4.935
728128178	Raja clavata	23/11/2009	58.3952	-5.6378	110	9.5	35.177	9.112	5.993	0.651	3.645
728127971	Raja montagui	17/11/2009	54.7577	-9.6452	100						
728142737	Squalus acanthias	14/11/2008	57.0458	-8.7237	130	9.818	35.372	10.695	5.846	0.706	4.701
728143536	Scyliorhinus canicula	17/03/2008	57.0292	-8.7158	140	9.75	35.39	10.833	5.939	0.697	4.848
728143348	Scyliorhinus canicula	19/03/2008	58.2812	-9.1635	360	9.171	35.346	12.653	5.935	0.81	5.601
728143529	Scyliorhinus canicula	17/03/2008	57.0292	-8.7158	140	9.75	35.39	10.833	5.939	0.697	4.848
728143452	Scyliorhinus canicula	21/11/2008	54.4802	-9.421	80						
728143497	Scyliorhinus canicula	17/03/2008	57.0292	-8.7158	140	9.75	35.39	10.833	5.939	0.697	4.848
728143965	Scyliorhinus canicula	14/11/2008	57.3163	-8.4687	140	9.75	35.39	10.833	5.939	0.697	4.848
728145788	Raja montagui	25/11/2008	56.7347	-7.005	137	9.645	35.299	10.524	5.785	0.734	4.677
728136017	Scyliorhinus canicula	20/11/2003	53.9422	-3.772	38						
728142745	Squalus acanthias	16/03/2008	56.3417	-8.4955	160	9.738	35.361	10.914	5.868	0.707	4.143
728033295	Squalus acanthias	18/11/2003	55.9343	-6.6632	56						
728143626	Scyliorhinus canicula	16/03/2008	56.3417	-8.4955	160	9.738	35.361	10.914	5.868	0.707	4.143
728032301	Scyliorhinus canicula	15/11/2000	58.5667	-7.3167	112	9.818	35.289	10.42	5.916	0.688	3.963
728032683	Scyliorhinus canicula	21/11/2000	54.4833	-9.4667	95						
728032734	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
728032730	Scyliorhinus canicula	22/11/2000	55.8167	-8.3	149						
727779609	Scyliorhinus canicula	01/12/2003	58.3848	-5.728	110	9.5	35.177	9.112	5.993	0.651	3.645
727780035	Galeus melastomus	22/03/2007	55.1788	-10.0548	385	9.693	35.404	12.772	5.86	0.836	5.565
727780033	Galeus melastomus	20/03/2007	56.4742	-7.4888	141						
727781687	Leucoraja naevus	23/11/2004	53.931	-3.791	36						
727780061	Galeus melastomus	27/11/2007	56.688	-7.4107	190						
727783751	Leucoraja naevus	27/03/2007	59.022	-5.8675	84	9.309	35.188	8.788	6.167	0.644	3.752
727781097	Scyliorhinus canicula	01/12/2003	58.7197	-5.7948	115						
728170024	Leucoraja naevus	15/01/1985	58.1333	-5.7833	95	9.5	35.177	9.112	5.993	0.651	3.645
727783678	Leucoraja naevus	14/11/2007	58.8645	-3.7527	90						
728172365	Raja clavata	17/11/2002	57.662	-8.6665	160	9.75	35.39	10.833	5.939	0.697	4.848
727786042	Leucoraja naevus	18/01/1985	56.9833	-9.05	134	9.877	35.364	10.643	5.907	0.709	4.533
727790859	Squalus acanthias	16/01/1985	57.7333	-6.0167	155						
727790854	Squalus acanthias	16/01/1985	57.7333	-6.0167	155						
727790829	Squalus acanthias	15/01/1985	58.1333	-5.7833	95	9.5	35.177	9.112	5.993	0.651	3.645
727790913	Squalus acanthias	17/01/1985	56.2333	-8.3833	155	9.738	35.361	10.914	5.868	0.707	4.143
727789607	Raja montagui	19/01/1985	57.6167	-8.5	154	9.75	35.39	10.833	5.939	0.697	4.848
728176870	Scyliorhinus canicula	28/03/1995	56.6167	-8.4	148	9.738	35.361	10.914	5.868	0.707	4.143
727790041	Scyliorhinus canicula	15/01/1985	58.2667	-6.0167	110						
727790846	Squalus acanthias	16/01/1985	57.7333	-6.0167	155						
728178052	Scyliorhinus canicula	10/11/1996	54.5333	-9.65	100						
728178074	Scyliorhinus canicula	10/11/1996	54.5333	-9.65	100						
728180081	Scyliorhinus canicula	01/03/1997	58.4167	-6.0333	86						
727779608	Scyliorhinus canicula	01/12/2003	58.3848	-5.728	110	9.5	35.177	9.112	5.993	0.651	3.645
727795536	Scyliorhinus canicula	02/12/2003	59.5773	-5.1335	130	9.061	35.292	11.758	6.082	0.78	4.956
727780605	Scyliorhinus canicula	01/12/2003	58.7197	-5.7948	115						
727780852	Scyliorhinus canicula	01/12/2003	58.7197	-5.7948	115						
727803940	Scyliorhinus canicula	16/03/1989	55.7833	-9.1	141	10.09	35.412	10.361	5.922	0.691	4.269
727803943	Scyliorhinus canicula	16/03/1989	55.7833	-9.1	141	10.09	35.412	10.361	5.922	0.691	4.269
727784997	Galeus melastomus	16/01/1985	57.7333	-6.0167	155						
727786040	Leucoraja naevus	17/01/1985	56.2333	-8.3833	155	9.738	35.361	10.914	5.868	0.707	4.143
728153913	Leucoraja naevus	03/03/2008	59.348	-5.1307	126	9.061	35.292	11.758	6.082	0.78	4.956
727790205	Scyliorhinus canicula	19/01/1985	57.6167	-8.5	154	9.75	35.39	10.833	5.939	0.697	4.848
727790856	Squalus acanthias	16/01/1985	57.7333	-6.0167	155						
727790806	Squalus acanthias	15/01/1985	58.45	-5.8667	59	9.926	35.068	6.37	6.155	0.538	3.125
